# timestamp tx ty tz qx qy qz qw
1741150341.778765678 353894.564423 4032262.160709 -0.114544 0.0 0.0 0.0 1.0
1741150341.879630089 353894.499028 4032262.140393 -0.123688 0.0 0.0 0.0 1.0
1741150341.980482578 353894.434381 4032262.124745 -0.142217 0.0 0.0 0.0 1.0
1741150342.081343651 353894.365334 4032262.109003 -0.153716 0.0 0.0 0.0 1.0
1741150342.182205200 353894.293757 4032262.090595 -0.169923 0.0 0.0 0.0 1.0
1741150342.283065319 353894.220288 4032262.065163 -0.173602 0.0 0.0 0.0 1.0
1741150342.383927822 353894.142532 4032262.041176 -0.184188 0.0 0.0 0.0 1.0
1741150342.484859467 353894.063647 4032262.015199 -0.192585 0.0 0.0 0.0 1.0
1741150342.484859467 353894.063647 4032262.015199 -0.192585 0.0 0.0 0.0 1.0
1741150342.686522961 353893.940347 4032261.994931 -0.206585 0.0 0.0 0.0 1.0
1741150342.787357807 353893.860930 4032261.965408 -0.219959 0.0 0.0 0.0 1.0
1741150342.787357807 353893.860930 4032261.965408 -0.219959 0.0 0.0 0.0 1.0
1741150342.989084721 353893.734700 4032261.929608 -0.233579 0.0 0.0 0.0 1.0
1741150343.089945793 353893.659643 4032261.891159 -0.231825 0.0 0.0 0.0 1.0
1741150343.089945793 353893.659643 4032261.891159 -0.231825 0.0 0.0 0.0 1.0
1741150343.291661501 353893.539802 4032261.842186 -0.242465 0.0 0.0 0.0 1.0
1741150343.392545700 353893.455487 4032261.794855 -0.237032 0.0 0.0 0.0 1.0
1741150343.493432045 353893.378173 4032261.751627 -0.246704 0.0 0.0 0.0 1.0
1741150343.594260216 353893.319162 4032261.725905 -0.236276 0.0 0.0 0.0 1.0
1741150343.695116043 353893.259179 4032261.698105 -0.240620 0.0 0.0 0.0 1.0
1741150343.695116043 353893.259179 4032261.698105 -0.240620 0.0 0.0 0.0 1.0
1741150343.896838188 353893.144101 4032261.650964 -0.235841 0.0 0.0 0.0 1.0
1741150343.997704983 353893.073530 4032261.596567 -0.210710 0.0 0.0 0.0 1.0
1741150344.098549604 353893.010705 4032261.545109 -0.203355 0.0 0.0 0.0 1.0
1741150344.098549604 353893.010705 4032261.545109 -0.203355 0.0 0.0 0.0 1.0
1741150344.300282001 353892.901163 4032261.479444 -0.216405 0.0 0.0 0.0 1.0
1741150344.300282001 353892.901163 4032261.479444 -0.216405 0.0 0.0 0.0 1.0
1741150344.502014160 353892.786306 4032261.397793 -0.198635 0.0 0.0 0.0 1.0
1741150344.602839231 353892.727635 4032261.337328 -0.191840 0.0 0.0 0.0 1.0
1741150344.703705311 353892.681178 4032261.285266 -0.167516 0.0 0.0 0.0 1.0
1741150344.804576397 353892.636918 4032261.227861 -0.152527 0.0 0.0 0.0 1.0
1741150344.905442476 353892.590492 4032261.173151 -0.153227 0.0 0.0 0.0 1.0
1741150345.006293774 353892.540434 4032261.112812 -0.173089 0.0 0.0 0.0 1.0
1741150345.107143641 353892.485817 4032261.064926 -0.170923 0.0 0.0 0.0 1.0
1741150345.208009243 353892.429450 4032261.012074 -0.156397 0.0 0.0 0.0 1.0
1741150345.308858395 353892.370741 4032260.958693 -0.153207 0.0 0.0 0.0 1.0
1741150345.409722090 353892.314485 4032260.901739 -0.163887 0.0 0.0 0.0 1.0
1741150345.510617256 353892.264177 4032260.851258 -0.173016 0.0 0.0 0.0 1.0
1741150345.510617256 353892.264177 4032260.851258 -0.173016 0.0 0.0 0.0 1.0
1741150345.712299824 353892.171246 4032260.740550 -0.139200 0.0 0.0 0.0 1.0
1741150345.813159466 353892.124794 4032260.673505 -0.135725 0.0 0.0 0.0 1.0
1741150345.914022446 353892.073710 4032260.599752 -0.126237 0.0 0.0 0.0 1.0
1741150345.914022446 353892.073710 4032260.599752 -0.126237 0.0 0.0 0.0 1.0
1741150346.014879704 353892.030225 4032260.523353 -0.128125 0.0 0.0 0.0 1.0
1741150346.115747690 353891.982954 4032260.446732 -0.122853 0.0 0.0 0.0 1.0
1741150346.317472935 353891.894960 4032260.252529 -0.099911 0.0 0.0 0.0 1.0
1741150346.418331623 353891.855441 4032260.154008 -0.099331 0.0 0.0 0.0 1.0
1741150346.519232035 353891.817678 4032260.063805 -0.087493 0.0 0.0 0.0 1.0
1741150346.519232035 353891.817678 4032260.063805 -0.087493 0.0 0.0 0.0 1.0
