# timestamp tx ty tz qx qy qz qw
1741150205.923766613 353869.538218 4032296.909716 0.010778 0.0 0.0 0.0 1.0
1741150205.923766613 353869.538218 4032296.909716 0.010778 0.0 0.0 0.0 1.0
1741150205.923766613 353869.538218 4032296.909716 0.010778 0.0 0.0 0.0 1.0
1741150205.923766613 353869.538218 4032296.909716 0.010778 0.0 0.0 0.0 1.0
1741150206.327206135 353869.865331 4032296.961017 0.004220 0.0 0.0 0.0 1.0
1741150206.327206135 353869.865331 4032296.961017 0.004220 0.0 0.0 0.0 1.0
1741150206.327206135 353869.865331 4032296.961017 0.004220 0.0 0.0 0.0 1.0
1741150206.629852057 353870.066169 4032297.005496 0.002330 0.0 0.0 0.0 1.0
1741150206.629852057 353870.066169 4032297.005496 0.002330 0.0 0.0 0.0 1.0
1741150206.932367802 353870.262718 4032297.044096 0.012079 0.0 0.0 0.0 1.0
1741150206.932367802 353870.262718 4032297.044096 0.012079 0.0 0.0 0.0 1.0
1741150207.134090424 353870.401758 4032297.068880 0.013921 0.0 0.0 0.0 1.0
1741150207.134090424 353870.401758 4032297.068880 0.013921 0.0 0.0 0.0 1.0
1741150207.335808992 353870.528158 4032297.093624 0.030935 0.0 0.0 0.0 1.0
1741150207.335808992 353870.528158 4032297.093624 0.030935 0.0 0.0 0.0 1.0
1741150207.335808992 353870.528158 4032297.093624 0.030935 0.0 0.0 0.0 1.0
1741150207.335808992 353870.528158 4032297.093624 0.030935 0.0 0.0 0.0 1.0
1741150207.638393402 353870.729080 4032297.135270 0.022089 0.0 0.0 0.0 1.0
1741150207.638393402 353870.729080 4032297.135270 0.022089 0.0 0.0 0.0 1.0
1741150207.940974236 353870.959250 4032297.181253 0.010063 0.0 0.0 0.0 1.0
1741150207.940974236 353870.959250 4032297.181253 0.010063 0.0 0.0 0.0 1.0
1741150208.142687559 353871.122182 4032297.213415 0.005759 0.0 0.0 0.0 1.0
1741150208.142687559 353871.122182 4032297.213415 0.005759 0.0 0.0 0.0 1.0
1741150208.142687559 353871.122182 4032297.213415 0.005759 0.0 0.0 0.0 1.0
1741150208.142687559 353871.122182 4032297.213415 0.005759 0.0 0.0 0.0 1.0
1741150208.546130657 353871.450867 4032297.275412 -0.002920 0.0 0.0 0.0 1.0
1741150208.546130657 353871.450867 4032297.275412 -0.002920 0.0 0.0 0.0 1.0
1741150208.747855186 353871.598763 4032297.310694 -0.012564 0.0 0.0 0.0 1.0
1741150208.747855186 353871.598763 4032297.310694 -0.012564 0.0 0.0 0.0 1.0
1741150208.949577332 353871.746732 4032297.335928 -0.011720 0.0 0.0 0.0 1.0
1741150208.949577332 353871.746732 4032297.335928 -0.011720 0.0 0.0 0.0 1.0
1741150208.949577332 353871.746732 4032297.335928 -0.011720 0.0 0.0 0.0 1.0
1741150209.151293755 353871.893296 4032297.375602 -0.018014 0.0 0.0 0.0 1.0
1741150209.151293755 353871.893296 4032297.375602 -0.018014 0.0 0.0 0.0 1.0
1741150209.353010654 353872.044147 4032297.407397 -0.016527 0.0 0.0 0.0 1.0
1741150209.353010654 353872.044147 4032297.407397 -0.016527 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150209.655595064 353872.253751 4032297.453593 -0.015746 0.0 0.0 0.0 1.0
1741150210.361616135 353872.702370 4032297.550721 -0.002267 0.0 0.0 0.0 1.0
1741150210.361616135 353872.702370 4032297.550721 -0.002267 0.0 0.0 0.0 1.0
1741150210.361616135 353872.702370 4032297.550721 -0.002267 0.0 0.0 0.0 1.0
1741150210.361616135 353872.702370 4032297.550721 -0.002267 0.0 0.0 0.0 1.0
1741150210.765057325 353873.017635 4032297.626795 -0.006505 0.0 0.0 0.0 1.0
1741150210.765057325 353873.017635 4032297.626795 -0.006505 0.0 0.0 0.0 1.0
1741150210.765057325 353873.017635 4032297.626795 -0.006505 0.0 0.0 0.0 1.0
1741150210.765057325 353873.017635 4032297.626795 -0.006505 0.0 0.0 0.0 1.0
1741150211.067632675 353873.270488 4032297.678492 -0.016135 0.0 0.0 0.0 1.0
1741150211.269353867 353873.439925 4032297.717890 -0.011686 0.0 0.0 0.0 1.0
1741150211.269353867 353873.439925 4032297.717890 -0.011686 0.0 0.0 0.0 1.0
1741150211.269353867 353873.439925 4032297.717890 -0.011686 0.0 0.0 0.0 1.0
1741150211.571943283 353873.666658 4032297.775470 -0.016449 0.0 0.0 0.0 1.0
1741150211.571943283 353873.666658 4032297.775470 -0.016449 0.0 0.0 0.0 1.0
1741150211.773659945 353873.803074 4032297.809941 -0.024243 0.0 0.0 0.0 1.0
1741150211.773659945 353873.803074 4032297.809941 -0.024243 0.0 0.0 0.0 1.0
1741150211.773659945 353873.803074 4032297.809941 -0.024243 0.0 0.0 0.0 1.0
1741150211.975375414 353873.947676 4032297.841540 -0.017217 0.0 0.0 0.0 1.0
1741150211.975375414 353873.947676 4032297.841540 -0.017217 0.0 0.0 0.0 1.0
1741150211.975375414 353873.947676 4032297.841540 -0.017217 0.0 0.0 0.0 1.0
1741150211.975375414 353873.947676 4032297.841540 -0.017217 0.0 0.0 0.0 1.0
1741150212.378818035 353874.208156 4032297.890364 -0.023267 0.0 0.0 0.0 1.0
1741150212.378818035 353874.208156 4032297.890364 -0.023267 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150212.681401730 353874.415207 4032297.922934 -0.028609 0.0 0.0 0.0 1.0
1741150213.286557198 353874.893927 4032298.014435 -0.028143 0.0 0.0 0.0 1.0
1741150213.286557198 353874.893927 4032298.014435 -0.028143 0.0 0.0 0.0 1.0
1741150213.286557198 353874.893927 4032298.014435 -0.028143 0.0 0.0 0.0 1.0
1741150213.286557198 353874.893927 4032298.014435 -0.028143 0.0 0.0 0.0 1.0
1741150213.286557198 353874.893927 4032298.014435 -0.028143 0.0 0.0 0.0 1.0
1741150213.488282204 353875.065197 4032298.043210 -0.026156 0.0 0.0 0.0 1.0
1741150213.488282204 353875.065197 4032298.043210 -0.026156 0.0 0.0 0.0 1.0
1741150213.488282204 353875.065197 4032298.043210 -0.026156 0.0 0.0 0.0 1.0
1741150213.992583513 353875.454060 4032298.112680 -0.031502 0.0 0.0 0.0 1.0
1741150213.992583513 353875.454060 4032298.112680 -0.031502 0.0 0.0 0.0 1.0
1741150214.295164108 353875.675395 4032298.139317 -0.026075 0.0 0.0 0.0 1.0
1741150214.295164108 353875.675395 4032298.139317 -0.026075 0.0 0.0 0.0 1.0
1741150214.496887445 353875.818813 4032298.154942 -0.029645 0.0 0.0 0.0 1.0
1741150214.496887445 353875.818813 4032298.154942 -0.029645 0.0 0.0 0.0 1.0
1741150214.496887445 353875.818813 4032298.154942 -0.029645 0.0 0.0 0.0 1.0
1741150214.496887445 353875.818813 4032298.154942 -0.029645 0.0 0.0 0.0 1.0
1741150214.496887445 353875.818813 4032298.154942 -0.029645 0.0 0.0 0.0 1.0
1741150214.900325298 353876.098243 4032298.204259 -0.033093 0.0 0.0 0.0 1.0
1741150214.900325298 353876.098243 4032298.204259 -0.033093 0.0 0.0 0.0 1.0
1741150215.102043629 353876.218453 4032298.215789 -0.034217 0.0 0.0 0.0 1.0
1741150215.102043629 353876.218453 4032298.215789 -0.034217 0.0 0.0 0.0 1.0
1741150215.303768635 353876.357806 4032298.231800 -0.029496 0.0 0.0 0.0 1.0
1741150215.303768635 353876.357806 4032298.231800 -0.029496 0.0 0.0 0.0 1.0
1741150215.303768635 353876.357806 4032298.231800 -0.029496 0.0 0.0 0.0 1.0
